GPPractice/Area,Year,Age,Sex,AreaType,PracticeCode,PatientCount_Asthma,PatientCount_Atrial Fibrillation,PatientCount_Cancer,PatientCount_Chronic Kidney Disease (CKD),PatientCount_Chronic Obstructive Pulmonary Disease (COPD),PatientCount_Coronary Heart Disease (CHD),PatientCount_Dementia,PatientCount_Depression,PatientCount_Diabetes,PatientCount_Eating Disorder,PatientCount_Epilepsy,PatientCount_Heart Failure,PatientCount_Hypertension,PatientCount_Mental Health,PatientCount_Osteoporosis,PatientCount_Palliative Care,PatientCount_Peripheral Arterial Disease (PAD),PatientCount_Rheumatoid Arthritis,PatientCount_Stroke and TIA,Change_Asthma,Change_Atrial Fibrillation,Change_Cancer,Change_Chronic Kidney Disease (CKD),Change_Chronic Obstructive Pulmonary Disease (COPD),Change_Coronary Heart Disease (CHD),Change_Dementia,Change_Depression,Change_Diabetes,Change_Eating Disorder,Change_Epilepsy,Change_Heart Failure,Change_Hypertension,Change_Mental Health,Change_Osteoporosis,Change_Palliative Care,Change_Peripheral Arterial Disease (PAD),Change_Rheumatoid Arthritis,Change_Stroke and TIA,Rate_Asthma,Rate_Atrial Fibrillation,Rate_Cancer,Rate_Chronic Kidney Disease (CKD),Rate_Chronic Obstructive Pulmonary Disease (COPD),Rate_Coronary Heart Disease (CHD),Rate_Dementia,Rate_Depression,Rate_Diabetes,Rate_Eating Disorder,Rate_Epilepsy,Rate_Heart Failure,Rate_Hypertension,Rate_Mental Health,Rate_Osteoporosis,Rate_Palliative Care,Rate_Peripheral Arterial Disease (PAD),Rate_Rheumatoid Arthritis,Rate_Stroke and TIA
Borders south,2020,60-64,All,Cluster,,163,37,132,69,95,124,0,290,167,10,24,32,466,26,0,5,28,24,74,3.2,0,2.3,7.8,5.6,-9.5,-100,0,-5.6,100,0,18.5,2.6,-3.7,,0,3.7,-14.3,7.2,8.9,2,7.2,3.7,5.2,6.7,0,15.8,9.1,0.5,1.3,1.7,25.3,1.4,0,0.3,1.5,1.3,4
Borders south,2020,65-69,All,Cluster,,158,61,146,105,133,178,5,229,204,0,26,26,560,23,5,5,35,27,98,12.1,-9,0.7,-9.5,-1.5,-4.3,-50,12.8,1,,-3.7,8.3,-3.8,4.5,0,0,-5.4,12.5,-19,9.5,3.7,8.8,6.3,8,10.7,0.3,13.8,12.3,0,1.6,1.6,33.8,1.4,0.3,0.3,2.1,1.6,5.9
Borders south,2020,70-74,All,Cluster,,137,122,217,207,146,222,26,195,245,0,23,50,760,15,10,10,45,29,160,-3.5,11.9,1.9,0,9.8,-1.3,23.8,7.7,-3.5,,53.3,8.7,2,0,0,0,-13.5,11.5,27,7.6,6.8,12.1,11.5,8.1,12.4,1.4,10.9,13.6,0,1.3,2.8,42.3,0.8,0.6,0.6,2.5,1.6,8.9
Borders south,2020,75-79,All,Cluster,,103,109,181,223,139,235,42,119,207,0,15,58,649,10,18,10,74,27,122,8.4,-9.9,3.4,-3,-4.8,-1.3,7.7,9.2,0.5,,0,0,1.9,100,0,0,0,-10,-1.6,8.4,8.9,14.8,18.2,11.3,19.2,3.4,9.7,16.9,0,1.2,4.7,52.9,0.8,1.5,0.8,6,2.2,9.9
Borders south,2020,80-84,All,Cluster,,61,125,137,227,84,209,56,75,153,0,15,57,474,5,16,10,55,24,118,-4.7,5,6.2,0.9,-3.4,-0.5,0,11.9,4.8,,-11.8,3.6,2.6,0,6.7,0,1.9,41.2,-7.1,7.2,14.8,16.2,26.9,10,24.8,6.6,8.9,18.1,0,1.8,6.8,56.2,0.6,1.9,1.2,6.5,2.8,14
Borders south,2020,85plus,All,Cluster,,37,166,124,268,55,198,109,67,136,0,15,67,458,5,18,25,50,15,168,0,3.8,-3.1,-0.7,25,6.5,-13.5,-4.3,-2.2,,50,-9.5,2.9,0,-14.3,-13.8,-3.8,0,7.7,4.8,21.5,16.1,34.8,7.1,25.7,14.1,8.7,17.6,0,1.9,8.7,59.4,0.6,2.3,3.2,6.5,1.9,21.8
Borders south,2020,All,All,Cluster,,1837,676,1162,1209,817,1339,248,3376,1569,122,344,326,4317,218,77,63,307,204,838,3,1.5,1.2,-0.7,2.1,-1.1,-4.6,4.7,0.1,14,3.6,1.2,1.1,5.3,-3.8,-13.7,-2.8,4.1,2.3,7.5,2.8,4.7,4.9,3.3,5.5,1,13.8,6.4,0.5,1.4,1.3,17.6,0.9,0.3,0.3,1.3,0.8,3.4
Borders south,2021,00-04,All,Cluster,,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-50,,,,,,,,,,0,,,,,,,,,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
Borders south,2021,05-09,All,Cluster,,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-2.2,,,,,,,,,,0,,,,,,,,,3.8,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
Borders south,2021,10-14,All,Cluster,,52,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,-29.7,,,,,,,,100,,0,,,,,,,,,4.3,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0
Borders south,2021,15-19,All,Cluster,,60,0,0,0,0,0,0,15,5,5,18,0,0,0,0,0,0,0,0,20,,,,,,,-28.6,0,-50,0,,,,,,,,,5.3,0,0,0,0,0,0,1.3,0.4,0.4,1.6,0,0,0,0,0,0,0,0
Borders south,2021,20-24,All,Cluster,,84,0,0,0,0,0,0,155,10,10,19,0,5,0,0,0,0,0,0,1.2,,,,,,,-4.3,0,0,-5,,0,,,,,,,6.7,0,0,0,0,0,0,12.4,0.8,0.8,1.5,0,0.4,0,0,0,0,0,0
Borders south,2021,25-29,All,Cluster,,94,0,10,0,0,0,0,258,10,12,15,0,5,10,0,0,0,0,0,3.3,,0,-100,,,,-5.5,0,-7.7,50,,-50,0,,,,,,7.2,0,0.8,0,0,0,0,19.9,0.8,0.9,1.2,0,0.4,0.8,0,0,0,0,0
Borders south,2021,30-34,All,Cluster,,109,0,5,5,0,0,0,322,10,14,22,0,17,19,0,0,0,0,0,2.8,,0,0,,,,4.5,-33.3,16.7,0,,13.3,11.8,,,,-100,,7.9,0,0.4,0.4,0,0,0,23.5,0.7,1,1.6,0,1.2,1.4,0,0,0,0,0
Borders south,2021,35-39,All,Cluster,,105,5,10,5,5,0,0,296,29,10,27,0,28,20,0,0,0,5,0,0,0,100,0,0,,,4.6,-12.1,0,68.8,,-12.5,17.6,,,,,,8,0.4,0.8,0.4,0.4,0,0,22.4,2.2,0.8,2,0,2.1,1.5,0,0,0,0.4,0
Borders south,2021,40-44,All,Cluster,,129,0,15,5,10,5,0,285,41,21,21,0,73,26,0,0,0,5,5,0,,0,-50,0,0,,2.5,13.9,5,-19.2,,5.8,13,,,,,0,10.3,0,1.2,0.4,0.8,0.4,0,22.8,3.3,1.7,1.7,0,5.8,2.1,0,0,0,0.4,0.4
Borders south,2021,45-49,All,Cluster,,138,5,23,10,21,15,0,322,67,19,32,5,112,28,0,0,0,10,10,7.8,0,-25.8,0,-12.5,-31.8,,-2.7,-15.2,11.8,0,-50,-10.4,7.7,,,,-37.5,-33.3,9.3,0.3,1.5,0.7,1.4,1,0,21.6,4.5,1.3,2.1,0.3,7.5,1.9,0,0,0,0.7,0.7
Borders south,2021,50-54,All,Cluster,,173,12,64,18,48,48,0,406,120,10,35,10,269,22,0,0,5,21,31,-6.5,9.1,-4.5,-21.7,6.7,2.1,,6.3,8.1,0,2.9,-33.3,-7.2,10,,,0,23.5,29.2,8.8,0.6,3.3,0.9,2.5,2.5,0,20.7,6.1,0.5,1.8,0.5,13.7,1.1,0,0,0.3,1.1,1.6
Borders south,2021,55-59,All,Cluster,,187,33,86,64,73,84,5,378,154,5,28,22,398,18,0,0,10,23,47,10,3.1,-5.5,6.7,-5.2,-12.5,0,4.4,2.7,0,0,29.4,-2.2,-5.3,,,-33.3,-4.2,-4.1,9.4,1.7,4.3,3.2,3.7,4.2,0.3,19,7.7,0.3,1.4,1.1,20,0.9,0,0,0.5,1.2,2.4
Borders south,2021,60-64,All,Cluster,,169,43,138,68,98,132,0,308,184,10,31,35,485,26,0,0,31,31,76,3.7,16.2,4.5,-1.4,3.2,6.5,,6.2,10.2,0,29.2,9.4,4.1,0,,-100,10.7,29.2,2.7,8.7,2.2,7.1,3.5,5,6.8,0,15.9,9.5,0.5,1.6,1.8,25,1.3,0,0,1.6,1.6,3.9
Borders south,2021,65-69,All,Cluster,,156,54,146,85,120,173,10,242,192,0,25,24,526,24,0,5,35,17,84,-1.3,-11.5,0,-19,-9.8,-2.8,100,5.7,-5.9,,-3.8,-7.7,-6.1,4.3,-100,0,0,-37,-14.3,9.4,3.3,8.8,5.1,7.3,10.5,0.6,14.6,11.6,0,1.5,1.5,31.8,1.5,0,0.3,2.1,1,5.1
Borders south,2021,70-74,All,Cluster,,141,118,215,190,128,233,25,199,233,5,21,48,744,15,10,5,42,38,161,2.9,-3.3,-0.9,-8.2,-12.3,5,-3.8,2.1,-4.9,,-8.7,-4,-2.1,0,0,-50,-6.7,31,0.6,7.9,6.6,12.1,10.7,7.2,13.1,1.4,11.2,13.1,0.3,1.2,2.7,41.8,0.8,0.6,0.3,2.4,2.1,9
Borders south,2021,75-79,All,Cluster,,105,123,183,225,132,233,38,127,220,0,15,67,667,10,24,10,59,27,130,1.9,12.8,1.1,0.9,-5,-0.9,-9.5,6.7,6.3,,0,15.5,2.8,0,33.3,0,-20.3,0,6.6,8.2,9.7,14.4,17.7,10.4,18.3,3,10,17.3,0,1.2,5.3,52.4,0.8,1.9,0.8,4.6,2.1,10.2
Borders south,2021,80-84,All,Cluster,,68,141,143,227,91,204,53,84,154,0,10,61,494,5,17,10,57,27,120,11.5,12.8,4.4,0,8.3,-2.4,-5.4,12,0.7,,-33.3,7,4.2,0,6.2,0,3.6,12.5,1.7,7.7,16,16.2,25.8,10.3,23.2,6,9.5,17.5,0,1.1,6.9,56.1,0.6,1.9,1.1,6.5,3.1,13.6
Borders south,2021,85plus,All,Cluster,,38,152,121,256,55,200,114,60,133,0,20,69,454,5,18,21,52,16,169,2.7,-8.4,-2.4,-4.5,0,1,4.6,-10.4,-2.2,,33.3,3,-0.9,0,0,-16,4,6.7,0.6,4.9,19.7,15.7,33.1,7.1,25.9,14.7,7.8,17.2,0,2.6,8.9,58.7,0.6,2.3,2.7,6.7,2.1,21.9
Borders south,2021,All,All,Cluster,,1858,689,1163,1160,782,1330,246,3460,1574,125,354,345,4281,229,77,54,291,212,841,1.1,1.9,0.1,-4.1,-4.3,-0.7,-0.8,2.5,0.3,2.5,2.9,5.8,-0.8,5,0,-14.3,-5.2,3.9,0.4,7.5,2.8,4.7,4.7,3.2,5.4,1,14,6.4,0.5,1.4,1.4,17.3,0.9,0.3,0.2,1.2,0.9,3.4
Borders south,2022,00-04,All,Cluster,,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,100,,,,,,,,,,0,,,,,,,,,1.1,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0
Borders south,2022,05-09,All,Cluster,,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-17.8,,,,,,,,,,0,,,,,,,,,3.1,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
Borders south,2022,10-14,All,Cluster,,45,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,-13.5,,,,,,,,-50,,-50,,,,,,,,,3.7,0,0,0,0,0,0,0,0.4,0.4,0.4,0,0,0,0,0,0,0,0
Borders south,2022,15-19,All,Cluster,,56,0,0,0,0,0,0,19,10,10,11,0,0,0,0,0,0,0,0,-6.7,,,,,,,26.7,100,100,-38.9,,,,,,,,,4.9,0,0,0,0,0,0,1.7,0.9,0.9,1,0,0,0,0,0,0,0,0
Borders south,2022,20-24,All,Cluster,,72,0,0,0,0,0,0,120,10,11,25,0,5,5,0,0,0,0,0,-14.3,,,,,,,-22.6,0,10,31.6,,0,,,,,,,6,0,0,0,0,0,0,9.9,0.8,0.9,2.1,0,0.4,0.4,0,0,0,0,0
Borders south,2022,25-29,All,Cluster,,77,0,5,0,0,0,0,265,15,10,19,0,10,10,0,0,0,0,0,-18.1,,-50,,,,,2.7,50,-16.7,26.7,,100,0,,,,,,5.9,0,0.4,0,0,0,0,20.2,1.1,0.8,1.5,0,0.8,0.8,0,0,0,0,0
Borders south,2022,30-34,All,Cluster,,98,5,10,0,0,5,0,332,10,16,23,0,20,19,0,0,0,0,5,-10.1,,100,-100,,,,3.1,0,14.3,4.5,,17.6,0,,,,,,7,0.4,0.7,0,0,0.4,0,23.8,0.7,1.1,1.7,0,1.4,1.4,0,0,0,0,0.4
Borders south,2022,35-39,All,Cluster,,107,0,5,5,5,0,0,305,21,10,25,0,31,21,0,0,0,5,5,1.9,-100,-50,0,0,,,3,-27.6,0,-7.4,,10.7,5,,,,0,,8,0,0.4,0.4,0.4,0,0,22.7,1.6,0.7,1.9,0,2.3,1.6,0,0,0,0.4,0.4
Borders south,2022,40-44,All,Cluster,,101,0,17,5,10,5,0,304,48,11,17,0,71,28,0,0,0,5,5,-21.7,,13.3,0,0,0,,6.7,17.1,-47.6,-19,,-2.7,7.7,,,,0,0,7.8,0,1.3,0.4,0.8,0.4,0,23.5,3.7,0.9,1.3,0,5.5,2.2,0,0,0,0.4,0.4
Borders south,2022,45-49,All,Cluster,,132,5,26,10,23,15,0,314,60,25,27,5,106,31,0,0,0,5,10,-4.3,0,13,0,9.5,0,,-2.5,-10.4,31.6,-15.6,0,-5.4,10.7,,,,-50,0,9.5,0.4,1.9,0.7,1.6,1.1,0,22.5,4.3,1.8,1.9,0.4,7.6,2.2,0,0,0,0.4,0.7
Borders south,2022,50-54,All,Cluster,,183,21,54,18,43,45,0,414,121,16,35,5,251,24,0,0,5,21,31,5.8,75,-15.6,0,-10.4,-6.2,,2,0.8,60,0,-50,-6.7,9.1,,,0,0,0,9.6,1.1,2.8,0.9,2.2,2.4,0,21.6,6.3,0.8,1.8,0.3,13.1,1.3,0,0,0.3,1.1,1.6
Borders south,2022,55-59,All,Cluster,,187,37,88,61,74,75,5,387,156,5,30,27,405,15,0,0,15,22,46,0,12.1,2.3,-4.7,1.4,-10.7,0,2.4,1.3,0,7.1,22.7,1.8,-16.7,,,50,-4.3,-2.1,9.2,1.8,4.3,3,3.6,3.7,0.2,19,7.7,0.2,1.5,1.3,19.9,0.7,0,0,0.7,1.1,2.3
Borders south,2022,60-64,All,Cluster,,166,45,130,71,93,126,0,322,194,10,31,31,493,18,5,5,29,29,76,-1.8,4.7,-5.8,4.4,-5.1,-4.5,,4.5,5.4,0,0,-11.4,1.6,-30.8,,,-6.5,-6.5,0,8.5,2.3,6.6,3.6,4.7,6.4,0,16.4,9.9,0.5,1.6,1.6,25.1,0.9,0.3,0.3,1.5,1.5,3.9
Borders south,2022,65-69,All,Cluster,,159,60,162,92,116,180,10,266,211,5,25,33,540,28,0,5,34,22,84,1.9,11.1,11,8.2,-3.3,4,0,9.9,9.9,,0,37.5,2.7,16.7,,0,-2.9,29.4,0,9.3,3.5,9.4,5.4,6.8,10.5,0.6,15.5,12.3,0.3,1.5,1.9,31.5,1.6,0,0.3,2,1.3,4.9
Borders south,2022,70-74,All,Cluster,,142,113,203,180,131,218,27,194,232,0,22,44,692,10,10,5,44,35,147,0.7,-4.2,-5.6,-5.3,2.3,-6.4,8,-2.5,-0.4,-100,4.8,-8.3,-7,-33.3,0,0,4.8,-7.9,-8.7,8.5,6.8,12.2,10.8,7.9,13.1,1.6,11.7,14,0,1.3,2.6,41.6,0.6,0.6,0.3,2.6,2.1,8.8
Borders south,2022,75-79,All,Cluster,,108,135,193,246,126,241,52,153,239,0,20,71,722,10,24,10,64,27,139,2.9,9.8,5.5,9.3,-4.5,3.4,36.8,20.5,8.6,,33.3,6,8.2,0,0,0,8.5,0,6.9,7.6,9.6,13.7,17.4,8.9,17.1,3.7,10.8,16.9,0,1.4,5,51.1,0.7,1.7,0.7,4.5,1.9,9.8
Borders south,2022,80-84,All,Cluster,,70,133,159,198,90,201,49,73,145,0,10,51,490,5,15,10,48,29,118,2.9,-5.7,11.2,-12.8,-1.1,-1.5,-7.5,-13.1,-5.8,,0,-16.4,-0.8,0,-11.8,0,-15.8,7.4,-1.7,8.1,15.3,18.3,22.8,10.4,23.2,5.6,8.4,16.7,0,1.2,5.9,56.5,0.6,1.7,1.2,5.5,3.3,13.6
Borders south,2022,85plus,All,Cluster,,42,170,130,282,58,212,111,59,146,0,21,71,492,5,17,25,56,15,184,10.5,11.8,7.4,10.2,5.5,6,-2.6,-1.7,9.8,,5,2.9,8.4,0,-5.6,19,7.7,-6.2,8.9,5.1,20.7,15.8,34.3,7.1,25.8,13.5,7.2,17.8,0,2.6,8.6,59.9,0.6,2.1,3,6.8,1.8,22.4
Borders south,2022,All,All,Cluster,,1790,721,1193,1175,771,1322,253,3531,1627,137,355,344,4326,235,71,65,294,213,852,-3.7,4.6,2.6,1.3,-1.4,-0.6,2.8,2.1,3.4,9.6,0.3,-0.3,1.1,2.6,-7.8,20.4,1,0.5,1.3,7.2,2.9,4.8,4.7,3.1,5.3,1,14.2,6.6,0.6,1.4,1.4,17.4,0.9,0.3,0.3,1.2,0.9,3.4
Borders south,2023,00-04,All,Cluster,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,,,,,,,,-100,,-100,,,,,,,,,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Borders south,2023,05-09,All,Cluster,,47,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,27,,,,,,,,,,0,,,,,,,,,4.1,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
Borders south,2023,10-14,All,Cluster,,60,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,33.3,,,,,,,,0,0,100,,,,,,,,,5,0,0,0,0,0,0,0,0.4,0.4,0.8,0,0,0,0,0,0,0,0
Borders south,2023,15-19,All,Cluster,,55,0,0,0,0,0,0,16,5,13,10,0,0,0,0,0,0,0,0,-1.8,,,,,,,-15.8,-50,30,-9.1,,,,,,,,,4.7,0,0,0,0,0,0,1.4,0.4,1.1,0.9,0,0,0,0,0,0,0,0
Borders south,2023,20-24,All,Cluster,,78,0,0,0,0,0,0,127,15,15,26,0,5,5,0,0,0,0,0,8.3,,,,,,,5.8,50,36.4,4,,0,0,,,,,,6.8,0,0,0,0,0,0,11,1.3,1.3,2.3,0,0.4,0.4,0,0,0,0,0
Borders south,2023,25-29,All,Cluster,,83,0,10,0,0,0,0,251,18,5,21,0,5,10,0,0,0,0,0,7.8,,100,,,,,-5.3,20,-50,10.5,,-50,0,,,,,,6.1,0,0.7,0,0,0,0,18.5,1.3,0.4,1.5,0,0.4,0.7,0,0,0,0,0
Borders south,2023,30-34,All,Cluster,,102,0,10,0,0,5,0,343,10,19,25,0,15,17,0,0,0,5,5,4.1,-100,0,,,0,,3.3,0,18.8,8.7,,-25,-10.5,,,,,0,7.3,0,0.7,0,0,0.4,0,24.5,0.7,1.4,1.8,0,1.1,1.2,0,0,0,0.4,0.4
Borders south,2023,35-39,All,Cluster,,120,0,10,5,5,0,0,309,27,10,26,0,32,24,0,0,0,0,5,12.1,,100,0,0,,,1.3,28.6,0,4,,3.2,14.3,,,,-100,0,8.7,0,0.7,0.4,0.4,0,0,22.4,2,0.7,1.9,0,2.3,1.7,0,0,0,0,0.4
Borders south,2023,40-44,All,Cluster,,114,5,15,5,5,5,0,328,45,12,16,0,68,20,0,0,0,5,5,12.9,,-11.8,0,-50,0,,7.9,-6.2,9.1,-5.9,,-4.2,-28.6,,,,0,0,8.6,0.4,1.1,0.4,0.4,0.4,0,24.8,3.4,0.9,1.2,0,5.1,1.5,0,0,0,0.4,0.4
Borders south,2023,45-49,All,Cluster,,127,5,23,10,20,10,0,279,56,23,27,5,104,28,0,0,0,5,15,-3.8,0,-11.5,0,-13,-33.3,,-11.1,-6.7,-8,0,0,-1.9,-9.7,,,,0,50,9.7,0.4,1.8,0.8,1.5,0.8,0,21.4,4.3,1.8,2.1,0.4,8,2.1,0,0,0,0.4,1.2
Borders south,2023,50-54,All,Cluster,,195,18,57,19,46,43,0,414,125,15,41,10,241,27,0,0,5,21,27,6.6,-14.3,5.6,5.6,7,-4.4,,0,3.3,-6.2,17.1,100,-4,12.5,,,0,0,-12.9,10.5,1,3.1,1,2.5,2.3,0,22.3,6.7,0.8,2.2,0.5,13,1.5,0,0,0.3,1.1,1.5
Borders south,2023,55-59,All,Cluster,,208,38,88,48,77,78,0,420,159,5,26,26,404,17,0,0,10,22,53,11.2,2.7,0,-21.3,4.1,4,-100,8.5,1.9,0,-13.3,-3.7,-0.2,13.3,,,-33.3,0,15.2,10,1.8,4.2,2.3,3.7,3.7,0,20.1,7.6,0.2,1.2,1.2,19.4,0.8,0,0,0.5,1.1,2.5
Borders south,2023,60-64,All,Cluster,,167,57,120,74,94,127,0,341,195,5,29,35,501,16,0,0,25,24,74,0.6,26.7,-7.7,4.2,1.1,0.8,,5.9,0.5,-50,-6.5,12.9,1.6,-11.1,-100,-100,-13.8,-17.2,-2.6,8.5,2.9,6.1,3.8,4.8,6.5,0,17.4,9.9,0.3,1.5,1.8,25.5,0.8,0,0,1.3,1.2,3.8
Borders south,2023,65-69,All,Cluster,,172,63,165,96,108,170,5,282,220,5,24,40,554,29,0,5,36,29,90,8.2,5,1.9,4.3,-6.9,-5.6,-50,6,4.3,0,-4,21.2,2.6,3.6,,0,5.9,31.8,7.1,9.7,3.6,9.3,5.4,6.1,9.6,0.3,15.9,12.4,0.3,1.4,2.3,31.3,1.6,0,0.3,2,1.6,5.1
Borders south,2023,70-74,All,Cluster,,134,108,186,153,130,215,28,196,217,0,20,42,662,15,5,10,43,28,132,-5.6,-4.4,-8.4,-15,-0.8,-1.4,3.7,1,-6.5,,-9.1,-4.5,-4.3,50,-50,100,-2.3,-20,-10.2,8.4,6.7,11.6,9.5,8.1,13.4,1.7,12.2,13.5,0,1.2,2.6,41.3,0.9,0.3,0.6,2.7,1.7,8.2
Borders south,2023,75-79,All,Cluster,,125,149,207,239,133,235,55,168,239,0,15,71,744,10,25,10,61,35,154,15.7,10.4,7.3,-2.8,5.6,-2.5,5.8,9.8,0,,-25,0,3,0,4.2,0,-4.7,29.6,10.8,8.3,9.9,13.8,15.9,8.8,15.6,3.7,11.2,15.9,0,1,4.7,49.4,0.7,1.7,0.7,4.1,2.3,10.2
Borders south,2023,80-84,All,Cluster,,69,132,158,199,84,199,60,72,151,0,10,56,525,10,14,5,48,26,119,-1.4,-0.8,-0.6,0.5,-6.7,-1,22.4,-1.4,4.1,,0,9.8,7.1,100,-6.7,-50,0,-10.3,0.8,7.6,14.6,17.4,22,9.3,22,6.6,7.9,16.7,0,1.1,6.2,57.9,1.1,1.5,0.6,5.3,2.9,13.1
Borders south,2023,85plus,All,Cluster,,45,164,142,275,59,211,104,63,148,0,24,72,486,5,20,38,56,15,171,7.1,-3.5,9.2,-2.5,1.7,-0.5,-6.3,6.8,1.4,,14.3,1.4,-1.2,0,17.6,52,0,0,-7.1,5.4,19.8,17.1,33.1,7.1,25.4,12.5,7.6,17.8,0,2.9,8.7,58.6,0.6,2.4,4.6,6.7,1.8,20.6
Borders south,2023,All,All,Cluster,,1916,737,1196,1127,763,1296,256,3610,1637,138,351,357,4349,237,71,77,285,210,849,7,2.2,0.3,-4.1,-1,-2,1.2,2.2,0.6,0.7,-1.1,3.8,0.5,0.9,0,18.5,-3.1,-1.4,-0.4,7.7,3,4.8,4.5,3.1,5.2,1,14.5,6.6,0.6,1.4,1.4,17.5,1,0.3,0.3,1.1,0.8,3.4
"Bothwell, Uddingston & Viewpark",2018,00-04,All,Cluster,,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1.2,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0
"Bothwell, Uddingston & Viewpark",2018,05-09,All,Cluster,,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Bothwell, Uddingston & Viewpark",2018,10-14,All,Cluster,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bothwell, Uddingston & Viewpark",2018,15-19,All,Cluster,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bothwell, Uddingston & Viewpark",2018,20-24,All,Cluster,,34,0,0,0,0,0,0,25,0,5,5,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5.8,0,0,0,0,0,0,4.2,0,0.8,0.8,0,0,0.8,0,0,0,0,0
"Bothwell, Uddingston & Viewpark",2018,25-29,All,Cluster,,37,0,5,0,0,0,0,47,5,0,10,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6.6,0,0.9,0,0,0,0,8.4,0.9,0,1.8,0,0,0.9,0,0,0,0,0
"Bothwell, Uddingston & Viewpark",2018,30-34,All,Cluster,,44,0,5,0,0,0,0,69,5,5,10,0,5,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7.7,0,0.9,0,0,0,0,12.1,0.9,0.9,1.8,0,0.9,0.9,0,0,0,0,0
"Bothwell, Uddingston & Viewpark",2018,35-39,All,Cluster,,34,0,10,0,0,0,0,64,10,0,10,0,10,10,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,5.4,0,1.6,0,0,0,0,10.1,1.6,0,1.6,0,1.6,1.6,0,0,0,0.8,0
"Bothwell, Uddingston & Viewpark",2018,40-44,All,Cluster,,52,0,15,0,0,0,0,82,15,0,10,0,18,10,0,0,0,5,5,,,,,,,,,,,,,,,,,,,,8.6,0,2.5,0,0,0,0,13.6,2.5,0,1.7,0,3,1.7,0,0,0,0.8,0.8
"Bothwell, Uddingston & Viewpark",2018,45-49,All,Cluster,,55,5,18,5,5,11,0,115,35,0,15,0,68,10,0,0,0,5,5,,,,,,,,,,,,,,,,,,,,7.2,0.7,2.4,0.7,0.7,1.4,0,15,4.6,0,2,0,8.9,1.3,0,0,0,0.7,0.7
"Bothwell, Uddingston & Viewpark",2018,50-54,All,Cluster,,57,5,36,5,15,17,0,125,43,5,5,5,114,5,0,0,0,10,10,,,,,,,,,,,,,,,,,,,,6.6,0.6,4.1,0.6,1.7,2,0,14.4,5,0.6,0.6,0.6,13.1,0.6,0,0,0,1.2,1.2
"Bothwell, Uddingston & Viewpark",2018,55-59,All,Cluster,,69,16,37,18,20,40,0,123,63,0,10,5,177,15,0,0,5,16,27,,,,,,,,,,,,,,,,,,,,8.2,1.9,4.4,2.1,2.4,4.7,0,14.6,7.5,0,1.2,0.6,21,1.8,0,0,0.6,1.9,3.2
"Bothwell, Uddingston & Viewpark",2018,60-64,All,Cluster,,69,22,57,27,34,45,0,78,78,0,15,5,225,5,0,5,5,15,21,,,,,,,,,,,,,,,,,,,,9.7,3.1,8,3.8,4.8,6.3,0,10.9,10.9,0,2.1,0.7,31.5,0.7,0,0.7,0.7,2.1,2.9
