GPPractice/Area;Year;Age;Sex;AreaType;PracticeCode;PatientCount_Asthma;PatientCount_Atrial Fibrillation;PatientCount_Cancer;PatientCount_Chronic Kidney Disease (CKD);PatientCount_Chronic Obstructive Pulmonary Disease (COPD);PatientCount_Coronary Heart Disease (CHD);PatientCount_Dementia;PatientCount_Depression;PatientCount_Diabetes;PatientCount_Eating Disorder;PatientCount_Epilepsy;PatientCount_Heart Failure;PatientCount_Hypertension;PatientCount_Mental Health;PatientCount_Osteoporosis;PatientCount_Palliative Care;PatientCount_Peripheral Arterial Disease (PAD);PatientCount_Rheumatoid Arthritis;PatientCount_Stroke and TIA;Change_Asthma;Change_Atrial Fibrillation;Change_Cancer;Change_Chronic Kidney Disease (CKD);Change_Chronic Obstructive Pulmonary Disease (COPD);Change_Coronary Heart Disease (CHD);Change_Dementia;Change_Depression;Change_Diabetes;Change_Eating Disorder;Change_Epilepsy;Change_Heart Failure;Change_Hypertension;Change_Mental Health;Change_Osteoporosis;Change_Palliative Care;Change_Peripheral Arterial Disease (PAD);Change_Rheumatoid Arthritis;Change_Stroke and TIA;Rate_Asthma;Rate_Atrial Fibrillation;Rate_Cancer;Rate_Chronic Kidney Disease (CKD);Rate_Chronic Obstructive Pulmonary Disease (COPD);Rate_Coronary Heart Disease (CHD);Rate_Dementia;Rate_Depression;Rate_Diabetes;Rate_Eating Disorder;Rate_Epilepsy;Rate_Heart Failure;Rate_Hypertension;Rate_Mental Health;Rate_Osteoporosis;Rate_Palliative Care;Rate_Peripheral Arterial Disease (PAD);Rate_Rheumatoid Arthritis;Rate_Stroke and TIA
Shetland;2020;35-39;M;Cluster;;39;5;0;0;0;0;0;70;10;5;5;5;16;5;0;0;0;0;0;25.8;0;-100;;;;;0;0;0;0;0;0;0;;;;;;7.5;1;0;0;0;0;0;13.5;1.9;1;1;1;3.1;1;0;0;0;0;0
Shetland;2020;40-44;M;Cluster;;39;5;10;0;0;0;0;58;17;0;5;0;35;5;0;0;0;0;0;5.4;0;100;;;;;11.5;-5.6;;0;;0;0;;;;;;7.6;1;2;0;0;0;0;11.3;3.3;0;1;0;6.8;1;0;0;0;0;0
Shetland;2020;45-49;M;Cluster;;43;5;5;5;5;12;0;67;34;0;13;0;79;12;0;0;0;0;5;10.3;0;0;;0;20;;11.7;13.3;;-23.5;;2.6;-7.7;;;;;0;7.3;0.8;0.8;0.8;0.8;2;0;11.3;5.7;0;2.2;0;13.3;2;0;0;0;0;0.8
Shetland;2020;50-54;M;Cluster;;48;10;10;5;11;16;0;69;27;0;10;0;93;11;0;0;0;5;5;-12.7;0;0;0;10;6.7;;6.2;-10;;0;;-7.9;-8.3;;;;0;-50;7.3;1.5;1.5;0.8;1.7;2.4;0;10.5;4.1;0;1.5;0;14.2;1.7;0;0;0;0.8;0.8
Shetland;2020;55-59;M;Cluster;;58;13;19;13;13;35;0;64;61;0;16;5;158;5;0;0;5;5;14;9.4;-13.3;-26.9;8.3;-23.5;2.9;;-8.6;-3.2;;45.5;0;1.9;0;;-100;-50;0;7.7;8.4;1.9;2.7;1.9;1.9;5.1;0;9.2;8.8;0;2.3;0.7;22.8;0.7;0;0;0.7;0.7;2
Shetland;2020;60-64;M;Cluster;;37;23;36;16;18;47;0;57;48;0;10;10;189;5;0;0;14;0;18;-9.8;15;2.9;-20;12.5;-7.8;;7.5;-2;;0;0;-6.4;0;;;-6.7;;20;6.4;4;6.3;2.8;3.1;8.2;0;9.9;8.3;0;1.7;1.7;32.9;0.9;0;0;2.4;0;3.1
Shetland;2020;65-69;M;Cluster;;41;35;38;27;23;38;0;33;73;0;5;12;224;5;0;0;11;5;21;20.6;25;0;8;4.5;-7.3;-100;43.5;-2.7;;0;9.1;-3.4;0;;-100;0;0;-16;8.2;7;7.6;5.4;4.6;7.6;0;6.6;14.6;0;1;2.4;44.8;1;0;0;2.2;1;4.2
Shetland;2020;70-74;M;Cluster;;49;40;64;53;38;85;10;20;91;0;10;24;256;5;0;0;23;10;37;2.1;-14.9;-1.5;23.3;2.7;10.4;0;-9.1;7.1;;0;-14.3;9.9;0;;-100;4.5;0;19.4;9.4;7.6;12.2;10.1;7.3;16.3;1.9;3.8;17.4;0;1.9;4.6;48.9;1;0;0;4.4;1.9;7.1
Shetland;2020;75-79;M;Cluster;;27;59;68;67;31;89;16;13;63;0;5;33;207;0;0;10;16;5;34;22.7;11.3;11.5;3.1;19.2;3.5;0;18.2;1.6;;0;6.5;-1;;;100;0;0;0;7.6;16.6;19.2;18.9;8.7;25.1;4.5;3.7;17.7;0;1.4;9.3;58.3;0;0;2.8;4.5;1.4;9.6
Shetland;2020;80-84;M;Cluster;;10;52;45;66;15;56;17;15;39;0;5;19;139;0;0;5;15;5;38;100;4;12.5;11.9;-16.7;7.7;0;-6.2;-11.4;;0;11.8;0.7;-100;;0;15.4;0;-2.6;4.4;23;19.9;29.2;6.6;24.8;7.5;6.6;17.3;0;2.2;8.4;61.5;0;0;2.2;6.6;2.2;16.8
Shetland;2020;85plus;M;Cluster;;10;38;30;68;12;45;28;5;24;0;5;32;105;0;0;10;12;5;28;-9.1;-7.3;11.1;21.4;20;7.1;33.3;0;33.3;;;-3;11.7;;;0;20;0;7.7;6.4;24.2;19.1;43.3;7.6;28.7;17.8;3.2;15.3;0;3.2;20.4;66.9;0;0;6.4;7.6;3.2;17.8
Shetland;2020;All;M;Cluster;;676;284;335;319;169;425;73;699;508;5;119;144;1512;80;0;31;101;37;203;6.8;2.2;3.4;9.2;5.6;3.4;9;6.4;0.8;-50;7.2;1.4;0.4;2.6;;-13.9;3.1;-11.9;3.6;7.7;3.2;3.8;3.6;1.9;4.8;0.8;7.9;5.8;0.1;1.4;1.6;17.2;0.9;0;0.4;1.1;0.4;2.3
Shetland;2021;00-04;M;Cluster;;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;;;;;;;;;;0;;;;;;;;;1.2;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0
Shetland;2021;05-09;M;Cluster;;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-20.9;;;;;;;;;;-100;;;;;;;;;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Shetland;2021;10-14;M;Cluster;;48;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;-5.9;;;;;;;;;;;;;;;;;;;9.2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
Shetland;2021;15-19;M;Cluster;;39;0;0;0;0;0;0;12;5;0;5;0;0;0;0;0;0;0;0;-9.3;;;;;;;20;0;;;;;;;;;;;8;0;0;0;0;0;0;2.5;1;0;1;0;0;0;0;0;0;0;0
Shetland;2021;20-24;M;Cluster;;40;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;-7;;;;;;;0;;;-100;;;;;;;;;9.3;0;0;0;0;0;0;10.7;0;0;0;0;0;0;0;0;0;0;0
Shetland;2021;25-29;M;Cluster;;40;0;0;0;0;0;0;87;5;0;10;0;5;10;0;0;0;0;0;-4.8;;;;;;;-1.1;0;;0;;0;0;;;;;;7.2;0;0;0;0;0;0;15.7;0.9;0;1.8;0;0.9;1.8;0;0;0;0;0
Shetland;2021;30-34;M;Cluster;;41;0;5;0;0;0;0;91;5;0;10;0;10;5;0;0;0;0;0;-16.3;;0;;;;;11;0;;100;;100;-50;;;;;;7;0;0.9;0;0;0;0;15.5;0.9;0;1.7;0;1.7;0.9;0;0;0;0;0
Shetland;2021;35-39;M;Cluster;;44;0;5;0;0;0;0;64;11;5;5;0;11;5;0;0;0;0;0;12.8;-100;;;;;;-8.6;10;0;0;-100;-31.2;0;;;;;;8.5;0;1;0;0;0;0;12.4;2.1;1;1;0;2.1;1;0;0;0;0;0
Shetland;2021;40-44;M;Cluster;;37;5;5;0;5;0;0;61;17;0;5;5;32;5;0;0;0;0;0;-5.1;0;-50;;;;;5.2;0;;0;;-8.6;0;;;;;;6.9;0.9;0.9;0;0.9;0;0;11.4;3.2;0;0.9;0.9;6;0.9;0;0;0;0;0
Shetland;2021;45-49;M;Cluster;;38;10;5;5;5;14;0;69;30;0;14;0;71;10;0;0;0;0;5;-11.6;100;0;0;0;16.7;;3;-11.8;;7.7;;-10.1;-16.7;;;;;0;6.7;1.8;0.9;0.9;0.9;2.5;0;12.1;5.3;0;2.5;0;12.5;1.8;0;0;0;0;0.9
Shetland;2021;50-54;M;Cluster;;56;10;10;0;10;15;0;66;31;0;10;0;102;15;0;0;0;0;5;16.7;0;0;-100;-9.1;-6.2;;-4.3;14.8;;0;;9.7;36.4;;;;-100;0;8.5;1.5;1.5;0;1.5;2.3;0;10;4.7;0;1.5;0;15.4;2.3;0;0;0;0;0.8
Shetland;2021;55-59;M;Cluster;;56;12;16;12;14;39;0;73;49;0;14;5;156;5;0;5;5;5;17;-3.4;-7.7;-15.8;-7.7;7.7;11.4;;14.1;-19.7;;-12.5;0;-1.3;0;;;0;0;21.4;8;1.7;2.3;1.7;2;5.6;0;10.4;7;0;2;0.7;22.3;0.7;0;0.7;0.7;0.7;2.4
Shetland;2021;60-64;M;Cluster;;40;22;28;18;21;43;5;63;64;0;11;10;177;5;0;5;16;5;18;8.1;-4.3;-22.2;12.5;16.7;-8.5;;10.5;33.3;;10;0;-6.3;0;;;14.3;;0;7.1;3.9;4.9;3.2;3.7;7.6;0.9;11.1;11.3;0;1.9;1.8;31.3;0.9;0;0.9;2.8;0.9;3.2
Shetland;2021;65-69;M;Cluster;;44;32;35;24;18;47;0;37;63;0;5;16;224;5;0;10;10;0;23;7.3;-8.6;-7.9;-11.1;-21.7;23.7;;12.1;-13.7;;0;33.3;0;0;;;-9.1;-100;9.5;8.2;5.9;6.5;4.5;3.3;8.7;0;6.9;11.7;0;0.9;3;41.6;0.9;0;1.9;1.9;0;4.3
Shetland;2021;70-74;M;Cluster;;42;44;61;54;36;74;10;18;88;0;11;20;249;5;0;5;22;10;37;-14.3;10;-4.7;1.9;-5.3;-12.9;0;-10;-3.3;;10;-16.7;-2.7;0;;;-4.3;0;0;8.2;8.6;11.9;10.6;7;14.5;2;3.5;17.2;0;2.2;3.9;48.7;1;0;1;4.3;2;7.2
Shetland;2021;75-79;M;Cluster;;26;64;64;70;33;86;14;21;72;0;5;38;207;5;0;5;17;5;35;-3.7;8.5;-5.9;4.5;6.5;-3.4;-12.5;61.5;14.3;;0;15.2;0;;;-50;6.2;0;2.9;7;17.2;17.2;18.8;8.8;23.1;3.8;5.6;19.3;0;1.3;10.2;55.5;1.3;0;1.3;4.6;1.3;9.4
Shetland;2021;80-84;M;Cluster;;13;46;50;62;17;52;20;14;38;0;5;15;150;0;0;10;12;5;37;30;-11.5;11.1;-6.1;13.3;-7.1;17.6;-6.7;-2.6;;0;-21.1;7.9;;;100;-20;0;-2.6;5.8;20.4;22.2;27.6;7.6;23.1;8.9;6.2;16.9;0;2.2;6.7;66.7;0;0;4.4;5.3;2.2;16.4
Shetland;2021;85plus;M;Cluster;;10;47;27;74;10;52;22;10;28;0;5;35;106;5;0;10;10;5;33;0;23.7;-10;8.8;-16.7;15.6;-21.4;100;16.7;;0;9.4;1;;;0;-16.7;0;17.9;6;28.1;16.2;44.3;6;31.1;13.2;6;16.8;0;3;21;63.5;3;0;6;6;3;19.8
Shetland;2021;All;M;Cluster;;652;291;314;324;165;424;70;730;514;10;122;147;1499;85;0;54;93;34;211;-3.6;2.5;-6.3;1.6;-2.4;-0.2;-4.1;4.4;1.2;100;2.5;2.1;-0.9;6.2;;74.2;-7.9;-8.1;3.9;7.4;3.3;3.5;3.7;1.9;4.8;0.8;8.2;5.8;0.1;1.4;1.7;16.9;1;0;0.6;1.1;0.4;2.4
Shetland;2022;00-04;M;Cluster;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;-100;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Shetland;2022;05-09;M;Cluster;;49;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;44.1;;;;;;;;;;;;;;;;;;;7.1;0;0;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0;0;0
Shetland;2022;10-14;M;Cluster;;75;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;56.2;;;;;;;;0;;0;;;;;;;;;10.2;0;0;0;0;0;0;0;0.7;0;0.7;0;0;0;0;0;0;0;0
Shetland;2022;15-19;M;Cluster;;50;0;0;0;0;0;0;18;5;0;5;0;0;0;0;0;0;0;0;28.2;;;;;;;50;0;;0;;;;;;;;;7.6;0;0;0;0;0;0;2.7;0.8;0;0.8;0;0;0;0;0;0;0;0
Shetland;2022;20-24;M;Cluster;;48;0;0;0;0;0;0;56;0;0;5;0;0;5;0;0;0;0;0;20;;;;;;;21.7;;;;;;;;;;;;8.6;0;0;0;0;0;0;10;0;0;0.9;0;0;0.9;0;0;0;0;0
Shetland;2022;25-29;M;Cluster;;56;0;5;0;0;0;0;106;10;0;10;0;5;5;0;0;0;0;0;40;;;;;;;21.8;100;;0;;0;-50;;;;;;8.5;0;0.8;0;0;0;0;16;1.5;0;1.5;0;0.8;0.8;0;0;0;0;0
Shetland;2022;30-34;M;Cluster;;56;0;5;0;0;0;0;108;5;0;10;0;11;10;0;0;0;0;0;36.6;;0;;;;;18.7;0;;0;;10;100;;;;;;7.7;0;0.7;0;0;0;0;14.8;0.7;0;1.4;0;1.5;1.4;0;0;0;0;0
Shetland;2022;35-39;M;Cluster;;66;0;5;0;0;0;0;97;14;5;12;0;15;10;0;0;0;0;0;50;;0;;;;;51.6;27.3;0;140;;36.4;100;;;;;;9.4;0;0.7;0;0;0;0;13.8;2;0.7;1.7;0;2.1;1.4;0;0;0;0;0
Shetland;2022;40-44;M;Cluster;;56;5;5;0;5;5;0;93;20;0;10;5;47;5;0;0;0;0;0;51.4;0;0;;0;;;52.5;17.6;;100;0;46.9;0;;;;;;8;0.7;0.7;0;0.7;0.7;0;13.3;2.9;0;1.4;0.7;6.7;0.7;0;0;0;0;0
Shetland;2022;45-49;M;Cluster;;50;11;10;5;5;10;0;102;34;0;13;0;92;16;0;0;5;5;5;31.6;10;100;0;0;-28.6;;47.8;13.3;;-7.1;;29.6;60;;;;;0;6.4;1.4;1.3;0.6;0.6;1.3;0;13.1;4.4;0;1.7;0;11.8;2;0;0;0.6;0.6;0.6
Shetland;2022;50-54;M;Cluster;;69;12;12;5;10;24;0;98;42;0;18;5;141;18;0;0;0;0;10;23.2;20;20;;0;60;;48.5;35.5;;80;;38.2;20;;;;;100;8.2;1.4;1.4;0.6;1.2;2.9;0;11.7;5;0;2.1;0.6;16.8;2.1;0;0;0;0;1.2
Shetland;2022;55-59;M;Cluster;;74;17;24;10;17;49;0;96;77;0;16;5;224;11;0;0;5;5;24;32.1;41.7;50;-16.7;21.4;25.6;;31.5;57.1;;14.3;0;43.6;120;;-100;0;0;41.2;8.1;1.9;2.6;1.1;1.9;5.4;0;10.5;8.4;0;1.7;0.5;24.5;1.2;0;0;0.5;0.5;2.6
Shetland;2022;60-64;M;Cluster;;68;33;40;27;27;61;5;90;90;0;13;21;275;5;0;5;18;10;24;70;50;42.9;50;28.6;41.9;0;42.9;40.6;;18.2;110;55.4;0;;0;12.5;100;33.3;8.5;4.1;5;3.4;3.4;7.6;0.6;11.2;11.2;0;1.6;2.6;34.3;0.6;0;0.6;2.2;1.2;3
Shetland;2022;65-69;M;Cluster;;52;48;54;31;23;80;0;57;86;0;10;22;290;5;0;5;11;5;32;18.2;50;54.3;29.2;27.8;70.2;;54.1;36.5;;100;37.5;29.5;0;;-50;10;;39.1;7.6;7;7.9;4.5;3.3;11.6;0;8.3;12.5;0;1.5;3.2;42.2;0.7;0;0.7;1.6;0.7;4.7
Shetland;2022;70-74;M;Cluster;;55;59;78;78;49;95;12;42;105;0;10;27;358;5;0;5;28;10;53;31;34.1;27.9;44.4;36.1;28.4;20;133.3;19.3;;-9.1;35;43.8;0;;0;27.3;0;43.2;8.1;8.7;11.5;11.5;7.2;14;1.8;6.2;15.5;0;1.5;4;52.8;0.7;0;0.7;4.1;1.5;7.8
Shetland;2022;75-79;M;Cluster;;46;86;88;88;36;103;15;29;94;0;5;42;280;5;0;12;21;5;39;76.9;34.4;37.5;25.7;9.1;19.8;7.1;38.1;30.6;;0;10.5;35.3;0;;140;23.5;0;11.4;9.4;17.5;17.9;17.9;7.3;21;3.1;5.9;19.1;0;1;8.6;57;1;0;2.4;4.3;1;7.9
Shetland;2022;80-84;M;Cluster;;23;52;72;74;26;79;17;18;44;0;5;20;175;0;0;5;19;5;48;76.9;13;44;19.4;52.9;51.9;-15;28.6;15.8;;0;33.3;16.7;;;-50;58.3;0;29.7;7.6;17.3;23.9;24.6;8.6;26.2;5.6;6;14.6;0;1.7;6.6;58.1;0;0;1.7;6.3;1.7;15.9
Shetland;2022;85plus;M;Cluster;;10;65;43;93;11;63;33;16;37;0;5;38;158;5;0;11;11;5;43;0;38.3;59.3;25.7;10;21.2;50;60;32.1;;0;8.6;49.1;0;;10;10;0;30.3;4.5;29.4;19.5;42.1;5;28.5;14.9;7.2;16.7;0;2.3;17.2;71.5;2.3;0;5;5;2.3;19.5
Shetland;2022;All;M;Cluster;;909;389;440;413;205;568;83;1026;666;12;156;188;2073;108;0;52;118;58;278;39.4;33.7;40.1;27.5;24.2;34;18.6;40.5;29.6;20;27.9;27.9;38.3;27.1;;-3.7;26.9;70.6;31.8;7.8;3.3;3.8;3.5;1.8;4.9;0.7;8.8;5.7;0.1;1.3;1.6;17.8;0.9;0;0.4;1;0.5;2.4
Shetland;2023;00-04;M;Cluster;;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;;;;;;;;;;;;;;;;;;;1.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Shetland;2023;05-09;M;Cluster;;42;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;-14.3;;;;;;;;;;0;;;;;;;;;6.5;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0
Shetland;2023;10-14;M;Cluster;;75;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;;;;;;;;-100;;0;;;;;;;;;9.8;0;0;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0;0;0
Shetland;2023;15-19;M;Cluster;;52;0;0;0;0;0;0;12;5;0;5;0;0;0;0;0;0;0;0;4;;;;;;;-33.3;0;;0;;;;;;;;;7.9;0;0;0;0;0;0;1.8;0.8;0;0.8;0;0;0;0;0;0;0;0
Shetland;2023;20-24;M;Cluster;;51;0;0;0;0;0;0;57;0;0;0;0;0;5;0;0;0;0;0;6.2;;;;;;;1.8;;;-100;;;0;;;;;;9.2;0;0;0;0;0;0;10.3;0;0;0;0;0;0.9;0;0;0;0;0
Shetland;2023;25-29;M;Cluster;;66;0;5;0;0;0;0;102;10;0;11;0;5;10;0;0;0;0;0;17.9;;0;;;;;-3.8;0;;10;;0;100;;;;;;10;0;0.8;0;0;0;0;15.5;1.5;0;1.7;0;0.8;1.5;0;0;0;0;0
Shetland;2023;30-34;M;Cluster;;46;0;5;0;0;0;0;110;5;0;12;0;12;10;0;0;0;0;0;-17.9;;0;;;;;1.9;0;;20;;9.1;0;;;;;;6.3;0;0.7;0;0;0;0;15.2;0.7;0;1.7;0;1.7;1.4;0;0;0;0;0
Shetland;2023;35-39;M;Cluster;;70;0;0;0;0;0;0;105;16;0;10;0;19;11;0;0;0;0;0;6.1;;-100;;;;;8.2;14.3;-100;-16.7;;26.7;10;;;;;;9.6;0;0;0;0;0;0;14.4;2.2;0;1.4;0;2.6;1.5;0;0;0;0;0
Shetland;2023;40-44;M;Cluster;;52;5;10;0;0;5;0;89;19;5;10;5;42;5;0;0;0;0;0;-7.1;0;100;;-100;0;;-4.3;-5;;0;0;-10.6;0;;;;;;7.4;0.7;1.4;0;0;0.7;0;12.7;2.7;0.7;1.4;0.7;6;0.7;0;0;0;0;0
Shetland;2023;45-49;M;Cluster;;51;10;5;5;5;5;0;94;28;0;10;0;88;13;0;0;5;0;5;2;-9.1;-50;0;0;-50;;-7.8;-17.6;;-23.1;;-4.3;-18.8;;;0;-100;0;7;1.4;0.7;0.7;0.7;0.7;0;12.9;3.8;0;1.4;0;12.1;1.8;0;0;0.7;0;0.7
Shetland;2023;50-54;M;Cluster;;69;16;13;5;10;18;0;115;41;0;18;5;144;19;0;0;0;5;10;0;33.3;8.3;0;0;-25;;17.3;-2.4;;0;0;2.1;5.6;;;;;0;8.2;1.9;1.5;0.6;1.2;2.1;0;13.6;4.8;0;2.1;0.6;17;2.2;0;0;0;0.6;1.2
Shetland;2023;55-59;M;Cluster;;66;18;24;11;17;56;0;103;71;0;15;10;218;16;0;0;5;5;21;-10.8;5.9;0;10;0;14.3;;7.3;-7.8;;-6.2;100;-2.7;45.5;;;0;0;-12.5;7.3;2;2.7;1.2;1.9;6.2;0;11.4;7.8;0;1.7;1.1;24.1;1.8;0;0;0.6;0.6;2.3
Shetland;2023;60-64;M;Cluster;;72;38;51;27;29;61;5;95;94;0;14;22;294;5;0;5;17;10;27;5.9;15.2;27.5;0;7.4;0;0;5.6;4.4;;7.7;4.8;6.9;0;;0;-5.6;0;12.5;8.6;4.5;6.1;3.2;3.5;7.3;0.6;11.4;11.2;0;1.7;2.6;35.2;0.6;0;0.6;2;1.2;3.2
Shetland;2023;65-69;M;Cluster;;57;44;52;36;24;80;5;66;85;0;10;21;289;5;0;5;13;5;31;9.6;-8.3;-3.7;16.1;4.3;0;;15.8;-1.2;;0;-4.5;-0.3;0;;0;18.2;0;-3.1;8.1;6.3;7.4;5.1;3.4;11.4;0.7;9.4;12.1;0;1.4;3;41.2;0.7;0;0.7;1.9;0.7;4.4
Shetland;2023;70-74;M;Cluster;;47;61;70;61;40;82;12;44;106;0;5;28;341;5;0;5;23;5;54;-14.5;3.4;-10.3;-21.8;-18.4;-13.7;0;4.8;1;;-50;3.7;-4.7;0;;0;-17.9;-50;1.9;7.5;9.8;11.2;9.8;6.4;13.1;1.9;7.1;17;0;0.8;4.5;54.6;0.8;0;0.8;3.7;0.8;8.7
Shetland;2023;75-79;M;Cluster;;59;85;93;102;41;111;14;29;98;0;10;31;307;5;0;5;24;10;45;28.3;-1.2;5.7;15.9;13.9;7.8;-6.7;0;4.3;;100;-26.2;9.6;0;;-58.3;14.3;100;15.4;10.8;15.5;17;18.6;7.5;20.3;2.6;5.3;17.9;0;1.8;5.7;56.1;0.9;0;0.9;4.4;1.8;8.2
Shetland;2023;80-84;M;Cluster;;19;60;67;64;26;80;13;18;56;0;5;30;195;0;0;5;19;5;50;-17.4;15.4;-6.9;-13.5;0;1.3;-23.5;0;27.3;;0;50;11.4;;;0;0;0;4.2;5.9;18.6;20.7;19.8;8;24.8;4;5.6;17.3;0;1.5;9.3;60.4;0;0;1.5;5.9;1.5;15.5
Shetland;2023;85plus;M;Cluster;;11;58;49;89;14;57;32;16;36;0;5;32;148;5;0;13;11;5;37;10;-10.8;14;-4.3;27.3;-9.5;-3;0;-2.7;;0;-15.8;-6.3;0;;18.2;0;0;-14;5.1;26.7;22.6;41;6.5;26.3;14.7;7.4;16.6;0;2.3;14.7;68.2;2.3;0;6;5.1;2.3;17.1
Shetland;2023;All;M;Cluster;;914;394;445;403;208;556;78;1055;676;12;149;186;2105;113;0;45;119;61;281;0.6;1.3;1.1;-2.4;1.5;-2.1;-6;2.8;1.5;0;-4.5;-1.1;1.5;4.6;;-13.5;0.8;5.2;1.1;7.8;3.4;3.8;3.4;1.8;4.8;0.7;9;5.8;0.1;1.3;1.6;18;1;0;0.4;1;0.5;2.4
Slamannan & The Braes;2018;00-04;M;Cluster;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Slamannan & The Braes;2018;05-09;M;Cluster;;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;5.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Slamannan & The Braes;2018;10-14;M;Cluster;;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;8.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Slamannan & The Braes;2018;15-19;M;Cluster;;24;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;6.8;0;0;0;0;0;0;1.4;0;0;1.4;0;0;0;0;0;0;0;0
Slamannan & The Braes;2018;20-24;M;Cluster;;16;0;0;0;0;0;0;12;0;0;10;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;4.8;0;0;0;0;0;0;3.6;0;0;3;0;0;0;0;0;0;0;0
Slamannan & The Braes;2018;25-29;M;Cluster;;23;0;0;0;0;0;0;36;5;0;5;0;5;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;6.4;0;0;0;0;0;0;10;1.4;0;1.4;0;1.4;1.4;0;0;0;0;0
Slamannan & The Braes;2018;30-34;M;Cluster;;15;0;0;0;0;0;0;38;10;0;5;0;5;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;4.2;0;0;0;0;0;0;10.7;2.8;0;1.4;0;1.4;1.4;0;0;0;0;0
Slamannan & The Braes;2018;35-39;M;Cluster;;30;0;0;0;0;0;0;37;10;0;5;0;12;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;6.9;0;0;0;0;0;0;8.6;2.3;0;1.2;0;2.8;1.2;0;0;0;0;0
Slamannan & The Braes;2018;40-44;M;Cluster;;28;0;5;0;5;0;0;48;11;0;5;0;21;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;7.1;0;1.3;0;1.3;0;0;12.1;2.8;0;1.3;0;5.3;1.3;0;0;0;0;0
Slamannan & The Braes;2018;45-49;M;Cluster;;35;5;5;0;0;5;0;45;28;0;0;0;47;5;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;7.1;1;1;0;0;1;0;9.2;5.7;0;0;0;9.6;1;0;0;0;0;1
Slamannan & The Braes;2018;50-54;M;Cluster;;33;5;5;0;10;16;0;59;39;0;5;0;85;5;0;0;0;5;5;;;;;;;;;;;;;;;;;;;;6.8;1;1;0;2.1;3.3;0;12.2;8;0;1;0;17.5;1;0;0;0;1;1
Slamannan & The Braes;2018;55-59;M;Cluster;;30;5;12;5;15;23;0;35;39;0;5;5;114;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;7.2;1.2;2.9;1.2;3.6;5.5;0;8.4;9.4;0;1.2;1.2;27.4;0;0;0;0;0;1.2
Slamannan & The Braes;2018;60-64;M;Cluster;;40;12;16;13;25;36;0;32;55;0;10;0;141;0;0;5;5;0;14;;;;;;;;;;;;;;;;;;;;10.6;3.2;4.2;3.4;6.6;9.5;0;8.5;14.6;0;2.6;0;37.3;0;0;1.3;1.3;0;3.7
Slamannan & The Braes;2018;65-69;M;Cluster;;25;15;19;16;27;52;0;21;36;0;10;5;148;0;0;0;10;5;18;;;;;;;;;;;;;;;;;;;;7.1;4.2;5.4;4.5;7.6;14.7;0;5.9;10.2;0;2.8;1.4;41.8;0;0;0;2.8;1.4;5.1
Slamannan & The Braes;2018;70-74;M;Cluster;;15;23;31;35;17;63;0;19;65;0;5;5;160;0;0;0;14;0;35;;;;;;;;;;;;;;;;;;;;5;7.6;10.3;11.6;5.6;20.9;0;6.3;21.5;0;1.7;1.7;53;0;0;0;4.6;0;11.6
